id,target
nf9b45f4ba806455,1
n2b44bcdf2a054f9,1
nd8100e758e264e8,0
n08300516417e4e8,1
nf0ea4bf75f7b4c8,0
n3798709c453e44d,1
n772de8c94367400,0
n2957f4c8fd9d436,1
n9b67dc31a86f4b5,1
n722bbe2ff7e740c,1
n78d09f6cb61441b,0
n9d1bd1fe94674c1,0
nf846240de16d4dd,1
n13e36832ed8a4e9,0
ndbcc0fc8cf544cf,1
na7a50363d6fa431,0
n9ec1ac6b9a674a8,0
n5ce2af8a51bd483,0
na175e36f9ad74fe,0
n4bc4bc846b26486,1
nbbd201d4c0f74f9,1
nb2e04318cc334a6,0
n7ec7bb507c524cf,1
n18c65b2286f143e,1
nd4e538f476cc40d,0
n3dc35eb1963344b,0
n2b1f990ac683401,0
n85f62f1d72fc451,0
ncb2d02ab3bc8439,0
n45cdce309c844ee,1
n9d1340f09cb6441,0
n70da89911140413,1
n0195f8333ead4de,1
n06976177f3064e9,1
n995f25abd0554f5,1
n057dc14403e74a8,0
nd9062e17218e475,1
nb59e0d4d847941d,1
n6e945ef59a8c451,1
n4bb33544ad85461,1
n8e7c44a7e17e4e5,1
nbde90a9c2e17450,1
nc1614dd3e5fa4ba,0
n407dfbf098ec4f2,0
naf1a59bb903f435,0
n01af4c7202a1430,1
nc2763bb2d433463,1
n8c4abb7a687141e,0
nde6810fd643a46b,1
nf87ae5a12ff2429,0
nc1a6816f45c9403,1
n66ff14f501d74f1,0
nba8c589fd7614ec,0
n9b0c1226814f412,0
ne22c315ea5e346f,0
nc513e7af22c445f,1
n837e938725e343b,1
n3174c4d71411414,0
n1d001dfcd72949d,1
na1dd6d8843f14c7,1
nb49102e58dd348d,1
n8135b180a465407,1
nd4c4b5c8c17b4b6,1
naa810160d10d460,0
n3b69a3cb06e146a,0
ncc5582e3f76f40b,1
ne2a65011a68a496,1
nb77b051ed88f406,1
n5340d5690e2c4e7,0
n90b019132688453,0
nabbbef4263464cf,1
n96ba360f437c422,0
n772237b6747d4c9,1
nff2fd8f69942480,1
nc843c96b7bb3447,0
ndd3584d1444a4ad,1
n465e672b2dbd47e,0
n4da55d2bdbe8401,0
n8d4a35d4ee424d1,1
n6780564a6cd44fc,1
nec182bcfe5e34a7,0
n4ed6a9128a99453,1
nebb3f7fb3a6d4a3,0
n787a03094e69491,0
nfa520be972bf455,1
n3835911b5f0a4a6,1
n565d47ad357e4d5,0
ne5cb0005e0e841d,1
nb2982f49d84b464,1
n4433ea1a33494e8,1
n02b68aebc22b414,1
n4797cc07fd334fa,1
ndca69c7598604c0,0
n1d5541f2ee344ca,1
n3fcfe70e1172491,0
n8d667f062bc5440,1
n6b1b3e4573b1423,0
n9f748cfe65f84cb,0
n7ccd51703d3c45f,0
nf8b1dea58a7344f,1
n3c6be98120c24fe,0
n1e0fe43b9d9f4ae,1
n16522374c194434,1
n67929df522234dd,0
ne43b50a6d4d343d,0
nddc29c248507441,1
nf54861c2ee004ee,0
nd9552f052d7847a,1
nb3a134074da049a,1
n8bed844aa9e3415,0
nea018b21de6044e,1
n0d74e3d867b64a1,1
n1c07f6e0cb95471,1
nce90da0da47e497,0
na35fc7e7103243a,0
nf451db0f2526477,0
n6e9ab08ab22a460,0
n30906ba8ac694e7,1
n9dbe549f1d8547b,0
n9fdbf9548bc54ef,0
n7077ae2b4bb6462,1
n864b8d395fd04ed,1
nf23edf71982c470,0
na1a99aa2d8074ba,0
nf90adf4f23e74dc,1
ncfe84b05a1f045b,1
n58630b87149747b,0
nd09d08aa4fd7413,0
ne6587bc2d342483,1
nb6270468dd44448,1
nd56ff7dcae064d5,1
nb42a0f12b2644d1,0
n97d0437f97e048e,0
n3afba32a9d564a9,1
nb62b53e93b5342a,0
n9092305b577c4c0,1
n8138ede8d8d9489,0
n651c19e22aa94f0,0
n2e432e0d456e471,1
nb0ec00220cd44ff,0
n21f0c22c3a7a4b1,1
n3035c27812154dd,1
n4831db75f2e84d6,1
n4eade5d6d441441,1
n15ced53c12ff459,0
n8b4cb154bf3c476,0
n495b72b3661048d,1
n3cb787945230449,0
n21a24a6da13144b,0
n98ec347ad320452,1
n6e4f6f26310d49d,0
n2e33c71cbd1646e,1
nc0214274dded4b4,1
n4d8272ee0325433,1
n0f1699dc78a84da,1
nd1d51323c50b414,1
na0020b25767c4b6,0
nd283d118f9114cf,0
ne385910919344c3,0
n24ee5c16970c433,0
nfb2a0f1fcd994c5,1
nbada96966602428,1
n276e6ef26066436,1
n88a0376b1133409,0
nc2406348488b485,1
nf7d9b2f9f34a474,0
nf6f8a7f5b3c04c5,0
nfa36a0d26df7416,0
n2ef1202fb1d6444,0
nf2a14e78db72440,0
ndd2e250f0262457,1
ne9cf7fd76d9e4ed,0
n04a02906e508489,0
nf0d14fb75a5c4f0,0
n09bbeceb72394ac,1
n0ef1c72e9f49427,0
n4689452f88c34b6,0
n3dd027b66fec42a,1
ne2f9291a596e4c3,1
n812e6e953b72466,0
nca2f7f82ecb14e2,1
ncb8c611f5f0446d,0
n3eed25f50c53448,1
ne4a830ac8d15462,0
n304126955a434ca,1
n74af6b8bdc0c436,1
n296b3704f8fe478,0
n9ca38766fb4c448,1
nf98a246ea0e3496,1
n454d34dd7a5648a,1
n82a06c6311d444c,0
n0f456571eebf4bb,1
n17ce388984904af,0
n56b454ed4d274c2,0
n6de1268a0b3647c,1
n5a69a4809e4b4ad,1
n207a617a03ab4bd,0
n46886f04bbc64ca,1
n404e41bafc014dc,1
n652a21f4fa4e4be,0
n04e6a7f7516941d,0
n096607511e14495,1
nb91b45d3b413413,1
n3067f6e3d67042d,1
nb66f90beaf144c4,1
n754dae58ff474ac,0
nf9b7e1bea3544f0,0
na880e678e4ea4c7,1
n3c6f065260d7406,1
n7a9a25e9261f48a,1
n4c98bf446d1744b,0
n1f8b8f92e196430,0
n030270f959e14af,0
n849032743684462,1
n9a257b0180184b4,0
n70aba180d0c0458,0
nd6d07a1faa0746a,1
ndce283225c214fc,1
n8acecce3550e47f,1
n3dd3a35b1ff54a3,0
na4db3235b352490,1
nbf8763e9f464419,0
n46989c8ab00a4f0,0
nfbcf5910f865479,1
n96851e90b5494cb,1
nd7a4b7c6cc70407,0
n40a7f23279094b8,1
na1a46ffb0e25435,1
nc130d4ce35214d7,1
n1901a7ff7249432,1
n10b45ea2b4564a2,1
n7d513e6700eb47a,0
nc3a09bbbdff6472,0
nba302d4652b94a4,0
n20944e5f33084aa,1
n90121b04778444e,1
ne97048292dc44fb,1
n80e5efa1ad69487,0
nf078604086d24b0,1
na695a7dfff7a48f,0
n5b84bdf010a441e,1
nda70030e3a284c0,1
n1d856b727b7b49f,0
na0e1a010cee949a,0
n094477c549c844e,1
n7bc6016497ce40d,1
nb8b36807e83747a,1
n03c7959b6f52425,0
n052fda9bef5249a,1
n766741645a99446,1
n51ee5b37fafa40d,0
na2d78bbae8cb4a6,0
n65e95ce19be141b,0
n3cb03b25450249a,1
n4f48bdcce42e48c,1
n2fc41a3248b243d,0
n8c83c29bca3a440,0
n6c33795d5ae1437,0
na07b132e059546c,1
ne2ee0b9e345745a,1
n67ab589d041e44d,1
nae7c323d1b144ec,0
n75045fcc3cef40e,0
ne2b760d341904b8,1
nf628f0a17dfc445,1
n950758c62651494,1
n73ac1f7dd4df487,1
n281d4bb6901c479,0
n49955074ff464c7,0
n8b398f738e8c4a5,1
n66d4e529aad8407,1
n2c3416cd8f944c3,1
nd4d075dac87643b,1
na84a972f6dad40f,0
n69de7564aa454d0,1
n008f455df2ed491,0
n40955e431f3348a,1
n3c561ec361be4b3,0
n11dcd7035d0247b,1
neb7e96a98f34433,1
ncc165a852070408,1
n450ade4bd10d44b,0
n4f8c0e2bcfaf400,0
nddaa52c90a76446,1
n87d7df23660e491,0
na5e21b130fca487,1
n91c8e8fe58e24f0,1
n00598d33331040a,1
n92edb54af40941b,0
n7a4e005ec54c4e3,1
nf604114e311e418,1
nd419722436854a0,0
ncdb1a6fddf39439,0
n5f6ead89ea7547f,1
n4c467d8246b2422,0
n5bb196605151499,0
nfd121ac790f8412,0
nc0e8dbaa39d144e,0
nb7ba9c53869a472,0
n2afdc422dd5a4a3,0
n68ad82c0eb9f422,1
n7c95771423cc42f,0
naad3c69e2f004c2,1
n8639bf0bbabe4ae,0
nb4e02c5d27aa4a1,0
n15430061e80e47c,0
n7085fd461166446,0
n0eb987e25dad469,0
na974455fcae4401,1
nff3410f923454f1,1
n3c3233abf6bc46b,1
n0aac55dd23ee44c,1
nb280c3dcd1ec410,1
nb738166b82e8402,1
nf7d440460e644ed,0
n13d1ee7df7eb4cd,0
n75ad0e2e2f2f4fc,0
n14460b2308274c2,1
nae429e21e29d4c5,0
nb340532e219043b,1
nc2e9b95de153438,1
n067604709b514a7,0
n19fca04ce51a4c8,1
n669164afb135497,0
ne9d6011ff7a344c,1
n36e12fcc675040e,0
nce67a23a1a98440,0
n60b5e42d2cf6412,1
n9d95a5e2f954462,1
ndfa1e8ba22314b2,1
n88b029aa5bac4bf,1
n456efc62309a4e7,0
n818e2e888bb34c6,0
nd51282000759470,0
n1b90fa1ab859437,0
n81f6103b65db4a3,0
nf92c02fb6e514ad,1
na0aafb0ffef64d0,0
n7b3d20ce688a457,0
n309a97bfb6d2484,0
ne55b57346ba24f5,1
nfadda29f1dcd4de,1
n933365aee1a346c,0
n718102db6a0c4e0,1
n9c820381d4364fa,0
na73e1194256d4a1,1
n011c986d426a496,1
n213d87045fba439,0
n38b2f76b5bad488,1
n68e6d24f48b04e3,1
n6422e8f7e3d341c,1
n9edc0b4250784f5,0
n3be5537068c14cb,1
n8100728d86f6465,1
n591b89eeab2441c,1
n4a4351f982a7488,1
ndfd094a13c7149a,1
n14930cf2254e485,0
n0ff9314f4f6d484,0
n26fc820f48ae4be,1
n95e59a613c1c4b5,1
n136614a68507410,0
n542b2bbfcf554f9,1
n15eceba096e04db,1
n4647d4230c8145e,0
n26fbb81f7cdc4ba,1
n8a69c73c8891407,1
na7660c220a3d4da,0
naf56fedc3de64d1,1
n0e873ad2d4d3417,0
n37bf30fee53b4ea,0
n10cf89ad8da5478,1
n008bae442b3d404,1
nb40c111dd60341a,0
n45a9b3dfb0b64f2,1
n8838fc7173484e5,1
nf1970417826f434,0
n9888b1a15f674a0,1
n1e98d793cc9f473,0
nbbf342bda77c4f3,0
n8038cce609a0480,1
nef2ace1b42214eb,1
n569e95c560d84ff,1
nfbf9613c38ab423,0
n1d69179b4ab8439,1
n95e67551cf3143f,1
n50f52a03f10944d,0
necd0251a0942461,0
n33fb85de0c7b408,1
nac084be649344c8,0
n7a6bee37729e40d,1
nb03b16cf8b7f496,1
ncc85254cd561430,0
n249d64dad1e845d,1
nf1277787a127418,0
ndaeaf36a0d11402,0
na8a8339cf194413,1
n279650bd6fb2459,1
n7540ee438a6e41a,0
n2c2acafefdb94bc,1
n9991e977e6e0404,0
nde87fa8b30b34fb,0
nce836d8f40ba476,0
n28d4d3a82ec544b,0
n79919082ccb6463,0
n98b91dcc8872462,1
nbc4e10126c8d4ef,1
n948e34fe1c1a439,1
nc95ce26f83824ce,1
nb7abc4d2de1843e,0
ncb00fb91abab448,0
n12ce42da5c554cb,1
n6413b390b4d849c,1
n745c4d61dc7447d,0
neb4387644c8e424,0
n513074a260dc415,0
n80e22a5208f645d,1
n01ba8cef44f2453,1
na892531714e3480,1
n10b47daebe2f4af,0
n7f212bc7fe124d8,1
ned42bd223a0d4c4,0
nf0f2f41cc0114cc,0
n0750a29dbf6d440,0
n1ed9fc7f2ba3422,0
n88fda2ee5d6641a,0
n8c22646caa2f445,0
n1126d166221841b,0
n949b56dc0ed34e5,0
n520c9db9bc4a48e,0
n207d823ec66e45f,1
nb32ab3d83852434,0
nd6a414b5574d4ee,1
n28a907416a3b4f5,1
na77fa32b93da42c,0
n52646be23fe4412,1
n95396682e57546d,0
nb1ed531f82e24ce,0
nb7f0d90616b14ce,0
n54fa51cb84ea4b4,1
n49d6da55edc5456,1
nbfbfc6f8e66542d,0
nf4b8c659492f479,1
nd1347a08fdbb495,1
n349870c36edf4ff,1
n7c74eee84ef5480,0
n0665074aa6fe436,1
ncd5eec72f821496,1
n9a6006e409304b6,1
n872e3ca18dca4ba,1
n4b8c0195597a452,1
ne421727cd8f14f3,1
n2e7fa84903f44b8,1
n1a7ba6816ac54f6,0
n90bf9f3143544e1,1
nb63187c2363142e,1
n24fbd6197b324b0,0
n5fe1b2ad84214bc,1
n9349eb642af1461,1
nf2f11a24fd1b4e3,0
n8de6b12d2b6849d,0
n6f3619383312478,1
nf4862ea3f3b2433,0
nb183293a9f5749c,1
n751f5712e884420,0
n78594a951eeb473,0
ne4659c527886432,0
n48281f2e29b2429,1
na4ad4205a043488,0
n30f4fc8994e144a,1
n77e35af9a5c64eb,1
n0f4f31bb316d483,1
nece5d66c6cbf497,1
n259d31e948de4ab,0
nb17993792d35456,0
n86e5c231e5e9443,0
n3dab6dff804b4e3,1
n89a9f3dadb0742e,1
n433d352221de4fa,1
n9a87f0e5ca9d42a,1
n919c6a17218e41f,0
nfab67f5883144ee,0
ndda716ce0cfd494,0
nd363673c1c9f463,0
n5b4baa2a03c6481,1
nab0f9608d7c847f,0
n853adf9fb503448,0
n79123d00429b43f,1
n648152411fee47b,1
n29c11fb24cff40b,0
nbab6aa3690b4484,0
n38b993249021424,0
n68f9c515b5b74c6,0
n5586d1f893cb461,1
nea373c45c5504a0,0
n2608915dcc384b5,1
nf264cb15ca60445,1
na99df294c5ad4b5,1
n3a6ef0778212465,1
n608c351a8e9f41b,0
n544436a5a2e2454,0
n662d5bfb393843b,0
n4c558d6e8734429,1
n29b2c4f738a042a,1
n967aa3080b7d440,0
nc9b31b11cedd440,1
n82f89392feda440,1
nf74a45d6d7ae404,1
nb3deb5939e0541d,1
na50e522a44604c4,1
n547ea7d1e3f841d,0
n156c5a60f10c4f5,1
n3e678149a65b4a1,0
n2d1a3c6dccc841e,1
n2cc3c5a82dac4bc,1
n13602190439f42f,0
n3edde3d5b9b14e2,1
n978bc006c30140d,0
nd55aa37e78644c8,0
n8eeef87e8c3d415,1
na0c8b2372a9b46f,1
n029ba26aece9484,1
n699adc051942491,1
ne8d16b5bfdab468,0
nb348f060f1864db,1
nff1aebd7d7db475,1
nf96cca05e4e1452,0
ncf32ce4c93bd416,1
n0aa9a275b9ca444,1
nbdf59fd5dd3c41a,0
nc1c813d824e346d,1
n1b100f68b5174eb,0
na8104d75aa8a43c,0
n673f09891bea47d,1
n5d95b060f3c6479,1
n5d14677ff0764d6,1
n13278d491bdc49f,1
nd31d48415f4e463,1
n5cd9ab9b9cb1435,0
na3575b159fe54e6,0
n0146871768fc4bc,1
nbae811e0717f4cb,0
ne961af03307d4fe,0
nc0088c499bf54d3,1
ncb73c75d59b041e,0
n102bfa72c9b245e,1
na973f95750db4eb,1
n213b687164264e1,0
n6d7ec41a70084e1,1
n1bb32da868b7476,0
n64f4d3874960443,0
nabef3ab30c7c4be,1
n60417c54e82843d,1
n5b7f77d3959b4f9,0
n849681e9c01d4af,0
n7e1e31ea326847f,0
nb45242f32f1943f,0
n0481e43656594ea,1
n6c2ed41551dc422,1
n35a0c6c4cf9745d,1
nb3dc6c307ed8443,0
n7d1f7226c5b0434,1
n03a04704f021439,1
ne58dae40cefb44b,1
na52ed987254c45b,1
nef591da7de3a477,1
n82f69ea153b7407,0
ne17a83dfc37a48e,0
n1a729a70a3c1422,0
n31222eb08bce4f5,0
n83e796706d63404,0
n77c904a4c2674dc,0
n45b1b7c48e18405,1
nac772b62d8fa4a5,1
nb733eff3ceda4a5,0
n1d582a04f466459,0
n450eb8d2b6cb445,1
n0c9a5a7a05204f7,0
nb1032094b8a944d,1
n8292b5144d8f439,0
n979c33eec61f4c7,1
n1f0d6911d5de4c8,1
ndc2b82baaa2e43f,1
n1bf2850d936a48f,0
nc4db00603587479,0
nff1c63c8874242f,0
n297b3606865f402,1
n4807d469b22a412,1
n561f3c5c9f634f2,1
nf5434e008d9d45b,0
n80afa9038b26472,0
nfbee3c7190674c3,0
n98ba75ae2978470,0
n99fbb80dc289421,0
n35413e9488b447d,1
ne900bc144f71421,1
nca0033909e0e466,0
nf6775b7169cc468,1
n4b984b19ea41421,0
nc7ad4de695aa475,0
nd1220d712e04497,0
nce30deebdf7c4fe,1
n369b67f4790c4ea,1
n19db6943fed74a7,0
nd411e85c206444d,0
n9c503a428e824d2,1
n8ac4e90dbfe64a7,1
naed749c1484f4f7,0
ne9b503e07985457,1
n77d24ae1c4fe48a,0
ne1d1a88af0f9454,0
n9929397f17d64c8,1
nfd64d933cad0456,1
n7dc60830275e420,0
ncc41f5f3c0744a2,1
n996956edfbd446a,0
n34ddff28db744c5,0
n43a9f96cd8fa472,0
n562d754cee544a7,1
n957d5b8969374a3,0
n8cc00d75e4494ff,1
n8f622f0ff646455,0
n7cae1a5eb1714e2,0
n24832ff66a2e472,1
nb21fdc28e9fa4ea,0
nc1f1ea773d2940e,1
na016c82620f841f,1
nb50aec11e6844d4,1
n61fcf6ed142a42e,1
n74139f468589439,1
n0d5f473a149a451,0
ndf782e7ba54d415,0
n93386bf00171439,1
n1635b221f76e445,1
n37d19a82dfcf470,1
n58102d8c184042e,0
n4a6d570190f449f,0
n262f5b79597e49d,1
nea1e46bd08a34ca,0
n757f239f7ca340e,1
nec0470df370a476,1
nd3675aa112404a3,0
nd9e3e9773bfa4b8,0
n82f204cb981847a,0
n5cd72c47091b446,1
n686022a7b0fc422,1
ne73d23f1e88b415,1
n5ea63508432c40c,0
nc18fa9985d9a459,0
nab1e0567e26b478,0
nffd16bdc7cd04f4,0
n7b1a7b717ffc4c1,0
n24ac462bc9c14e4,0
n5e68add09546477,1
nbca4de5c58aa4a9,1
nb6906762f370481,0
n25717ada0a334ba,0
nd3caf3a8397642a,1
nf05b6f3767a3438,0
nddc24c96164145e,1
n00be6e7967e840d,0
n0330a532dcf143f,1
nf12f2e27c64843a,0
n562fffae2dfb41b,0
n54a3acfb5e70447,1
nf370144df0d34ba,0
na46b79716f9e4b7,0
nb7f0091ba5b04c5,1
n1b99c7ac4328491,1
n2fb3860758434c8,0
nde5ef7d05aab455,0
n84260bd36d9a4f9,0
n8033324ddf7e40e,1
ne6c903e14a2c448,1
n2687af583bfc4bd,0
nd9359b36fa1b46b,0
na2ba56fa943a496,1
nbd9c763c315741b,0
n5cc14abcbf1e42c,0
n1b4c04a258e346e,1
n995d2cd6c027473,0
n1817a4d1c8304e5,1
n286d3b4754cb4bf,0
n1577fd367a5b4a9,0
n94978f73c0f046f,0
n19d24f5832404a6,1
nb79fee50d1324f9,0
n26b22434d9a6494,0
n71ac62063721475,1
n5cd643f20ed1485,1
n16d415c7986b4f7,1
n86e522e267c3477,0
na60d72bd735248a,1
n25b4bb644dec4d9,1
n4370f4a0609c43c,0
n50da39cb144043a,0
n5abae4434951456,1
nfee7d67c30b5456,1
nade03d758ea84d7,1
nc09f262425704c4,0
n78b80176b9a5494,1
n811db17240b74af,0
nb05653120eef447,1
n4b5908e955ed49e,0
n0a18c38932f3494,1
n5f369746d0f7426,0
nc56a2a08fbca451,1
na0beb04395244b3,0
nc4c75b4893f142b,1
n8c794d2aebd7412,0
n4de0478d08d94f4,0
n7199a41baf78480,1
n37a5b678691f4b4,0
n5a2d3dbb95ed405,1
nf3dc48e96703434,1
n3a607eb0a9fb4e6,1
n35b936c91c044b1,0
n4cb5edd2cddd4c4,0
n4b8e5729ea7a4ff,1
n3d934c20a557421,1
n57a8e9123d9a4fb,0
n8ce6c1f6674847e,1
nb258a4ae4c6143b,0
n7bf09c0786dd4fa,1
n9a0c50526e60479,1
n1457ea701ab6498,1
n3798f9409c08478,0
n1748dbb7cd5a44d,1
n72cbc6264a2e4c3,1
n0f06cfa2c123444,1
nfefd77a148cd4f0,1
n14a608cb5946471,1
n979aa76d22554f5,1
n90772ab2f2d6422,0
nc3d6b128416b470,1
n9a1fc7f01fbe426,1
ndfcc79a3aa8b41f,1
nc9012f2ea4384d0,1
n6d961d52d922480,0
n5fb9d7bc0b944f7,0
nff39c5b735ca497,0
naee3c92c50c24fa,1
n318d99659d534a2,0
nb43a61d1e1864c7,1
n6ba75cb2189741a,0
nac038dee029941a,0
nbfadef6578a1429,0
n5a49d7c010834e7,1
nb2bfb9b7a10e436,1
nd0673aa4207646e,1
n8f9a1c1ab9d44ef,1
n5a2896415fe8459,0
na0a137ec0a564ea,0
ndfe5dbf51b20415,0
n989850cdd814442,1
n459677435818482,1
nb13b300a01374ea,1
n10cfcc2eaa2c403,0
n65a1bbc4655144f,0
n18a06699f2ad461,0
n05d76caa76c24fa,1
nad76df40e079412,0
n69f5aa759cd4458,1
n27fd0318e5a7472,0
nbbe62e9f37aa424,1
nb19541ed1ce442e,1
n9d0644da33fd4fa,1
n7a93e3a31321415,0
nd44171de05fa464,1
n11276636137c471,1
n903394821cc7491,1
n33ca699d4f8f4eb,0
n9e68fa2b6a894c3,0
n031406b46c884d3,0
n077652939f3040b,0
nd0a8a2f5d4664bf,1
n431c6823c8b441a,1
n104e58f4e10a43c,1
nbf47cc36123e41d,0
n28079fbe04054e2,0
nd59d23c9116d4c6,1
na5388051b54d4b6,0
n9a86f92bc08d4e6,0
ne7ba3d825b90409,1
n7f41cf8703f8456,0
n59ad98a14f50475,1
nf4d8b0e0644e4d8,1
n176ba8968cdb4d5,0
n95afb5bfb76a4fb,1
n0cc7944c7d87449,1
nb5e45a3e140c48d,1
nff0ea792063e485,0
n93f9cb26f5c942b,1
n8953c63486e14d7,0
na17e9d5b98ec433,1
n752b364bea56445,0
nb1d4bd00b32f4a4,1
n7b54f4b6471b46c,0
n078e9e9f3601477,1
n9202d0748c16423,0
naea85663a7dd449,1
n02e5d7e28bdd4b4,1
nc64e2cfef96c452,1
n813f3df070e44f9,0
nf7dd663ab482451,1
n6dcf9401e44e4a5,1
nfa088e6b35704f6,1
na4bedb5dda16411,1
n32de56a08bef4b1,0
n50e337c1c62940b,1
n85c627dac86b408,0
nc92b8a7db3b94e0,0
n01c582a504a4495,1
n08c3c48758df40f,0
n57db3e36b1c648f,0
nd20c231ad9a74f4,0
n1293a2ecf58d457,0
n538382c7a5ea4f8,0
n74e41104ef1b470,1
nc5d536323a4b4ad,1
n40e89b49298940f,0
n4d0f24fd98054e1,1
n9a153020889b417,0
n878b18fbe44e45c,1
nb43404901ab34f2,0
nc9cc925317a84f4,0
n329e36bd4d7a4b2,0
n6d4c3a9e6bcc418,0
ne1939f589c154b9,0
n73b06987d1a14f3,1
n5370cc969c1f461,0
n25f73d9a477b493,1
n1126845c285e415,1
n6db678658980414,0
n71f61751dca0492,1
n987d32b5ce1241d,1
n929ef3cff45d49b,0
n648097158a38472,0
n10a1e6a705f244d,1
n094a1530026b4a5,1
n2990797adeb74e2,0
n09fc3b14d7dc483,0
nff1559da07734a1,0
n660090ac839f496,1
n60688a0d2529488,0
n59078e6e11fa48e,1
n4d2e8f44caa2488,0
n6486b91865d94d9,1
n7bf92d053ac14b5,1
n55405d12fb3045d,0
n3b0894779594491,1
nb52d6035a1a944b,1
nf7bf6250eb7e45d,1
n6969fdd0478c488,0
n8b8a3be4c8f54ec,1
n1bb40f114bb2419,1
n3854275565ed4dd,1
n1fbbe02fd10b431,0
n8c5412eeff4346b,0
n5c0b6b42884d4bb,0
n61b84fc66ff84d8,1
nf5cbc4af7b5e465,0
n352a06dbf08d461,1
nf994bc9d2ca6442,0
n012ff495c7cd499,1
n26aea7177c8e4d8,1
n5a5a2770c57b4e8,0
n64306cb54147466,1
n1738fcd285484ed,1
nc201f0e559c5407,0
n7c70a08791804c6,0
n43059e38e878431,1
n1556d0a6cc884cf,1
n3c38debea66a4de,1
nb23a707691df4dd,0
n4854f7d7d8cb4d8,1
nf919cba9fa2142f,0
n6b76c217025b437,0
n45176122c256476,0
n5e64bffca140471,1
n153b08a1fb39455,0
n58334cdf6e2e435,1
n1e376d3c7b28431,0
nabfef68218f24ce,1
ne875365f28d0437,1
nae3ca8a82c86488,1
nf55e2992fe7a481,0
nb15474239a244a2,0
n09f6effefb7344c,1
nf141be59abd8497,1
nef48b468f75b4a2,0
nb679a1f1f92743d,1
n06d64aec631d41f,0
n012738f751754cd,1
n479cd9af0e8f4cd,1
nce948109a59b473,0
n7a22965ac97c47b,0
nfcff7ef87188421,0
n20047bacce1b440,0
n3b73c5045f17401,0
n5ce14a89e3794b3,1
ne0da986b2d354dc,0
n3cd0a558ef5d4ec,0
n56e6edb68b7e414,0
nd0469bdc0b4c4ae,0
n92bb2f2c8dc342d,1
nc6adae36b167425,0
n4517d89e5a2b41c,0
n916500e85db8441,1
nf0abc4efff41423,0
n926ffc5bc36f4fe,0
n8438814033a3444,0
n1d5f6d594541450,0
nff7d238f5db44cb,1
n98692ac3ffba4a2,1
n2cf595901a50448,1
nf33e3472214249a,0
nebb3f213b256499,1
n466468c35b164b9,0
n59fcbdd24174438,1
n00df60c196b34db,1
n3e3beda33fd348b,1
n5071ba7b206f4f3,0
n8f6a528e7487404,1
n50a2fbe051eb491,1
n056ae88c08dd46b,1
n2c6ebe2c38044e7,0
nc2da7e8192f44dc,1
nb0772302a9a04fe,0
ndd9d1d44cbd0493,1
n7281be3539e145a,1
naec4c6a06fbf441,1
n0652d19281d94e5,1
n663d8064744b4de,1
nc2f26a094f8043a,1
nf2b3293cfee0452,1
n3433c03cab4940e,1
n58531df153c84be,0
n8d56ae158535417,0
nadb4809f913c4f9,1
ned675affe1de446,0
nca2f8fa90ee0406,1
n8c994ce87efc41d,0
n316f66a1993043c,1
n64f6852b215541c,1
n41fd7db5e7b24ec,0
naa3a1481f4a8408,1
n0472eb817e034da,0
n16a0b96bd6994b1,0
ncd690ceb03594c5,1
n14d820bee81a4b8,0
n0c890194b8b04d8,0
ndac519fc41d74fe,1
n459696535e244d3,1
n1f16e3c7827d457,1
n88474ea480e045a,0
n96135264c5c1449,1
nc9ad3f1e9aef46c,0
nc78ef2e26f7b414,1
nd0075209f10646f,1
n9b999bbf48314ec,1
n1abb241976f7417,1
n4ffeb23396de497,1
n40b2509e742f4ee,0
n3bb2ef69bc884cc,1
n6503b85540554e8,0
nc210670a82cd48c,0
ned6df9f6807246b,1
n81db97cd770f49e,1
n85e5a0c0f6d447c,1
ndf24bffdcd1e402,1
ne51f5def7dbe461,1
n17b03dbc22bb4b5,1
ne9ee2413c227491,1
n741c5c50f0244d0,0
n95e5087403ca4fe,0
n25956b9526674e8,1
n5f97f9180c344f8,1
n6586146377cf421,0
n540b9e82186e463,1
nc8ca4b4736cb4b1,1
nede39bdbcfc143d,1
ne702a6f8a8bf4ab,1
n5cd32fc8c86e454,1
nb1e8f804849c4ce,1
n98ebba5080744b1,1
n2e97819c688b4c5,0
nc4bdfc39dbdb436,0
n0859d90b4590490,1
nd7685ce8179a40a,0
na445a9fcfb464dc,1
n2f73cc4e610847c,0
ncf68e8116b5045d,0
nc9930cf0fa2c427,1
n3c5953f99742459,0
nc63332360da84de,0
ne7fadd1eae32463,0
na15d3a67bcd9427,0
n1bdcfe53ac8e41c,1
nd9060116317c424,1
n25d717d9acf049a,0
n752f1b8227cc4c7,0
n2cf5b36745984f4,0
n84bb8acbd43b4ae,0
n1708c85dc1df47e,0
n00c2c62294f84c6,0
n22321851ba0444f,1
n074056fe882f4ee,0
n3c28108c57484aa,0
n6609669ef75c45e,0
n795bcdc2cc96432,1
ne24a2fb869e3443,1
n438f12315afd45d,1
nb8e0c7f57a0a450,0
ncc074f42990e46c,0
n0037845d0f1a43a,1
n005013ac8ece416,1
n2332c10fe51c40c,1
nd66ac177671f495,1
n966b1e9f1eaa413,1
neee2b3ec22ab42e,0
nbf32b6957fe7466,0
nc7c2da513be84c2,0
n408afaf36da740f,0
n91a82f34055b495,1
n9b8c60f8536e486,0
